UserID,UserName,Age,AgeGroup,Gender,Email,TotalEnrollments,TotalSpend,FavoriteCategory,DominantLevel,FreeCoursesTaken,PaidCoursesTaken,FirstEnrollmentDate,LastEnrollmentDate,ActivityTier
U00182,nancyibarra,28,26–35,Female,rmadden@gmail.com,1,0.0,Finance,Intermediate,1,0,2025-01-21,2025-01-21,Single-Course (1)
U00183,christopherhall,33,26–35,Male,virginia17@outlook.com,1,0.0,Machine Learning,Intermediate,1,0,2025-07-02,2025-07-02,Single-Course (1)
U00184,kroth,28,26–35,Male,nrhodes@hotmail.com,1,0.0,Cybersecurity,Advanced,1,0,2025-05-07,2025-05-07,Single-Course (1)
U00185,jwalls,27,26–35,Male,carrillomichael@outlook.com,1,57.32,Web Development,Advanced,0,1,2025-04-19,2025-04-19,Single-Course (1)
U00186,alexbrown,28,26–35,Female,nortonlisa@outlook.com,2,326.02,Business,Intermediate,1,1,2025-09-10,2025-12-21,Moderate (2-3)
U00187,taylor05,18,18–25,Male,staceygiles@hotmail.com,1,472.28,Programming,Beginner,0,1,2025-06-18,2025-06-18,Single-Course (1)
U00188,robertsedward,18,18–25,Male,wschmidt@gmail.com,1,0.0,Design,Advanced,1,0,2025-11-07,2025-11-07,Single-Course (1)
U00189,latoya45,18,18–25,Male,normangabriela@hotmail.com,1,0.0,Finance,Advanced,1,0,2025-08-18,2025-08-18,Single-Course (1)
U00190,hroberts,25,18–25,Female,hcabrera@yahoo.com,1,487.92,Business,Advanced,0,1,2025-03-30,2025-03-30,Single-Course (1)
U00191,foleypaul,34,26–35,Male,jeremycole@gmail.com,12,2258.7,Project Management,Beginner,6,6,2025-01-16,2025-11-22,Power Learner (8+)
U00192,nathanieldorsey,17,<18,Male,briannarichardson@yahoo.com,14,680.0699999999999,Web Development,Beginner,11,3,2025-01-15,2025-11-29,Power Learner (8+)
U00193,stevenjames,33,26–35,Male,carriedrake@yahoo.com,1,0.0,Marketing,Advanced,1,0,2025-06-24,2025-06-24,Single-Course (1)
U00194,carolynpage,35,26–35,Male,jacksonandrew@outlook.com,1,0.0,Data Science,Intermediate,1,0,2025-02-07,2025-02-07,Single-Course (1)
U00195,stewartlisa,15,<18,Male,powens@outlook.com,1,346.71,Project Management,Advanced,0,1,2025-07-10,2025-07-10,Single-Course (1)
U00196,susan34,23,18–25,Female,alexandragreen@outlook.com,1,394.26,Cybersecurity,Intermediate,0,1,2025-07-04,2025-07-04,Single-Course (1)
U00197,parksderek,35,26–35,Female,michaelwallace@hotmail.com,1,0.0,Data Science,Intermediate,1,0,2025-03-04,2025-03-04,Single-Course (1)
U00198,brian71,30,26–35,Female,lewismargaret@hotmail.com,12,1242.34,Finance,Beginner,8,4,2025-02-16,2025-12-05,Power Learner (8+)
U00199,millerstephanie,24,18–25,Female,davisjeremy@gmail.com,1,0.0,Programming,Intermediate,1,0,2025-05-06,2025-05-06,Single-Course (1)
U00200,ronald67,32,26–35,Male,bobbymurphy@outlook.com,4,269.71,Design,Advanced,2,2,2025-01-22,2025-12-18,Active (4-7)
U00201,yalvarado,16,<18,Male,orosales@gmail.com,3,691.88,Artificial Intelligence,Beginner,1,2,2025-01-09,2025-04-26,Moderate (2-3)
U00202,awilson,28,26–35,Female,harrisrichard@yahoo.com,1,0.0,Programming,Beginner,1,0,2025-11-17,2025-11-17,Single-Course (1)
U00203,samantha00,25,18–25,Female,ybyrd@yahoo.com,2,326.02,Business,Beginner,1,1,2025-01-10,2025-07-22,Moderate (2-3)
U00204,loribates,28,26–35,Female,robertmitchell@gmail.com,1,0.0,Finance,Advanced,1,0,2025-10-01,2025-10-01,Single-Course (1)
U00205,christinecampbell,32,26–35,Male,markmahoney@outlook.com,1,342.61,Project Management,Intermediate,0,1,2025-06-12,2025-06-12,Single-Course (1)
U00206,lisa94,19,18–25,Female,morriscindy@outlook.com,1,89.59,Artificial Intelligence,Intermediate,0,1,2025-05-06,2025-05-06,Single-Course (1)
U00207,evelyn98,33,26–35,Male,carsonjamie@yahoo.com,2,177.34,Digital Marketing,Beginner,1,1,2025-07-17,2025-11-11,Moderate (2-3)
U00208,kingrobin,18,18–25,Female,jamesholt@yahoo.com,15,507.61999999999995,Data Science,Beginner,11,4,2025-02-06,2025-12-07,Power Learner (8+)
U00209,parkssarah,26,26–35,Male,padillakathy@hotmail.com,1,0.0,Business,Advanced,1,0,2025-08-14,2025-08-14,Single-Course (1)
U00210,mscott,30,26–35,Male,umitchell@hotmail.com,2,37.89,Machine Learning,Intermediate,1,1,2025-02-20,2025-03-29,Moderate (2-3)
U00211,maryspencer,22,18–25,Male,amandabrown@gmail.com,1,0.0,Project Management,Beginner,1,0,2025-03-25,2025-03-25,Single-Course (1)
U00212,mike97,30,26–35,Female,loriknight@yahoo.com,2,0.0,Programming,Beginner,2,0,2025-04-24,2025-07-04,Moderate (2-3)
U00213,susan03,15,<18,Male,serranotammy@hotmail.com,2,299.57,Data Science,Beginner,1,1,2025-06-12,2025-07-11,Moderate (2-3)
U00214,danielle41,24,18–25,Female,annaparker@gmail.com,1,89.59,Artificial Intelligence,Intermediate,0,1,2025-10-27,2025-10-27,Single-Course (1)
U00215,sandra29,28,26–35,Male,hatfieldmark@hotmail.com,1,326.02,Business,Intermediate,0,1,2025-07-29,2025-07-29,Single-Course (1)
U00216,taylorelizabeth,23,18–25,Male,peckamy@outlook.com,16,1405.8700000000001,Programming,Beginner,12,4,2025-01-16,2025-12-30,Power Learner (8+)
U00217,garychandler,28,26–35,Male,carla25@outlook.com,1,37.89,Web Development,Advanced,0,1,2025-05-02,2025-05-02,Single-Course (1)
U00218,gregory81,15,<18,Female,lisa37@hotmail.com,1,0.0,Marketing,Intermediate,1,0,2025-10-06,2025-10-06,Single-Course (1)
U00219,daniellebishop,23,18–25,Female,josephlawrence@outlook.com,1,0.0,Design,Beginner,1,0,2025-02-02,2025-02-02,Single-Course (1)
U00220,laura88,20,18–25,Male,dlewis@hotmail.com,15,300.34999999999997,Programming,Beginner,13,2,2025-02-02,2025-12-27,Power Learner (8+)
U00221,lgallagher,27,26–35,Male,youngtammy@gmail.com,1,0.0,Design,Advanced,1,0,2025-11-28,2025-11-28,Single-Course (1)
U00222,bentonkatrina,28,26–35,Male,flowe@outlook.com,1,0.78,Machine Learning,Advanced,0,1,2025-09-03,2025-09-03,Single-Course (1)
U00223,patricia65,35,26–35,Female,yolandaglenn@outlook.com,1,0.0,Finance,Intermediate,1,0,2025-05-20,2025-05-20,Single-Course (1)
U00224,denisebailey,15,<18,Female,devin32@gmail.com,1,490.9,Artificial Intelligence,Beginner,0,1,2025-11-21,2025-11-21,Single-Course (1)
U00225,sheila72,18,18–25,Male,fpark@yahoo.com,1,0.0,Finance,Intermediate,1,0,2025-09-21,2025-09-21,Single-Course (1)
U00226,marioperez,34,26–35,Female,jdougherty@hotmail.com,1,346.71,Project Management,Advanced,0,1,2025-11-06,2025-11-06,Single-Course (1)
U00227,victoria90,23,18–25,Male,alyssahoward@gmail.com,2,0.0,Design,Beginner,2,0,2025-03-04,2025-06-04,Moderate (2-3)
U00228,joshuarangel,18,18–25,Male,jaredpeters@yahoo.com,1,117.68,Data Science,Advanced,0,1,2025-11-30,2025-11-30,Single-Course (1)
U00229,charles00,22,18–25,Male,nielsenelizabeth@gmail.com,2,0.0,Data Science,Beginner,2,0,2025-01-18,2025-05-22,Moderate (2-3)
U00230,karen41,17,<18,Female,swansonlisa@hotmail.com,2,119.04,Digital Marketing,Beginner,1,1,2025-11-01,2025-11-28,Moderate (2-3)
U00231,rodgersdaniel,16,<18,Male,richard17@hotmail.com,2,213.17,Digital Marketing,Advanced,0,2,2025-03-30,2025-06-27,Moderate (2-3)
U00232,timothywatkins,26,26–35,Female,lisarodriguez@yahoo.com,1,0.0,Cybersecurity,Advanced,1,0,2025-04-09,2025-04-09,Single-Course (1)
U00233,robinsonmichael,32,26–35,Male,virginiataylor@outlook.com,1,119.04,Finance,Intermediate,0,1,2025-11-06,2025-11-06,Single-Course (1)
U00234,emily05,32,26–35,Male,whuynh@outlook.com,2,326.02,Business,Intermediate,1,1,2025-02-28,2025-09-23,Moderate (2-3)
U00235,williamscharles,34,26–35,Male,joneschristopher@outlook.com,3,472.28,Programming,Beginner,2,1,2025-03-21,2025-08-03,Moderate (2-3)
U00236,colin32,25,18–25,Female,vmora@yahoo.com,1,394.26,Cybersecurity,Intermediate,0,1,2025-12-11,2025-12-11,Single-Course (1)
U00237,anthony70,20,18–25,Male,meghan00@gmail.com,1,0.0,Business,Advanced,1,0,2025-11-27,2025-11-27,Single-Course (1)
U00238,joshuaescobar,24,18–25,Female,isaiahwest@outlook.com,15,1872.9199999999998,Business,Beginner,8,7,2025-01-12,2025-12-14,Power Learner (8+)
U00239,vberg,32,26–35,Female,angelagonzalez@outlook.com,1,0.0,Digital Marketing,Beginner,1,0,2025-05-01,2025-05-01,Single-Course (1)
U00240,ismith,34,26–35,Female,sullivansean@hotmail.com,2,0.0,Business,Intermediate,2,0,2025-01-17,2025-08-10,Moderate (2-3)
U00241,thomascummings,23,18–25,Female,brandyjones@yahoo.com,2,0.0,Cybersecurity,Beginner,2,0,2025-02-18,2025-06-30,Moderate (2-3)
U00242,wernerjesus,27,26–35,Male,joe20@gmail.com,2,266.93,Artificial Intelligence,Intermediate,0,2,2025-01-18,2025-03-27,Moderate (2-3)
U00243,thomastimothy,24,18–25,Female,upennington@gmail.com,1,177.34,Digital Marketing,Advanced,0,1,2025-01-12,2025-01-12,Single-Course (1)
U00244,josemartinez,28,26–35,Male,rebeccalamb@outlook.com,1,276.37,Design,Advanced,0,1,2025-03-02,2025-03-02,Single-Course (1)
U00245,twilson,31,26–35,Female,kimberly44@gmail.com,1,0.0,Finance,Beginner,1,0,2025-07-20,2025-07-20,Single-Course (1)
U00246,william30,31,26–35,Male,jennifer12@gmail.com,1,472.28,Programming,Beginner,0,1,2025-05-09,2025-05-09,Single-Course (1)
U00247,edwardsadam,30,26–35,Female,jessicaadams@gmail.com,1,0.0,Marketing,Advanced,1,0,2025-05-29,2025-05-29,Single-Course (1)
U00248,christopher76,17,<18,Male,kaylafuentes@yahoo.com,1,0.0,Finance,Advanced,1,0,2025-08-28,2025-08-28,Single-Course (1)
U00249,donaldmccoy,35,26–35,Female,zparsons@hotmail.com,1,0.0,Programming,Beginner,1,0,2025-08-10,2025-08-10,Single-Course (1)
U00250,gregorypierce,21,18–25,Male,mark81@hotmail.com,1,342.61,Project Management,Intermediate,0,1,2025-09-22,2025-09-22,Single-Course (1)
U00251,summersjamie,28,26–35,Female,daniel37@outlook.com,13,1310.5700000000002,Finance,Beginner,7,6,2025-01-04,2025-12-26,Power Learner (8+)
U00252,millermary,29,26–35,Female,jasonnelson@hotmail.com,1,0.0,Design,Advanced,1,0,2025-01-21,2025-01-21,Single-Course (1)
U00253,ymcgrath,19,18–25,Male,steven91@gmail.com,1,0.0,Digital Marketing,Intermediate,1,0,2025-02-27,2025-02-27,Single-Course (1)
U00254,yatesadrian,19,18–25,Female,josephgraham@hotmail.com,1,0.0,Cybersecurity,Beginner,1,0,2025-08-02,2025-08-02,Single-Course (1)
U00255,fschmidt,26,26–35,Female,zharper@gmail.com,1,394.26,Cybersecurity,Intermediate,0,1,2025-07-12,2025-07-12,Single-Course (1)
U00256,pearsonannette,35,26–35,Female,humphreyjennifer@gmail.com,1,0.0,Design,Beginner,1,0,2025-03-26,2025-03-26,Single-Course (1)
U00257,danielle50,29,26–35,Male,jennifer70@outlook.com,1,0.0,Project Management,Intermediate,1,0,2025-11-26,2025-11-26,Single-Course (1)
U00258,marilynbailey,19,18–25,Male,paulkeller@gmail.com,1,117.68,Data Science,Advanced,0,1,2025-11-12,2025-11-12,Single-Course (1)
U00259,jennifershaw,35,26–35,Male,christopher75@gmail.com,1,342.61,Project Management,Intermediate,0,1,2025-06-07,2025-06-07,Single-Course (1)
U00260,heather26,35,26–35,Male,denisesmith@yahoo.com,15,2445.2000000000003,Design,Beginner,7,8,2025-01-15,2025-11-23,Power Learner (8+)
U00261,darrell83,28,26–35,Female,walkerjames@gmail.com,1,0.0,Machine Learning,Beginner,1,0,2025-11-07,2025-11-07,Single-Course (1)
U00262,dawnsawyer,24,18–25,Male,robertpotter@gmail.com,1,0.0,Cybersecurity,Intermediate,1,0,2025-12-06,2025-12-06,Single-Course (1)
U00263,chapmanjennifer,15,<18,Male,brucejacqueline@gmail.com,4,0.0,Data Science,Intermediate,4,0,2025-02-01,2025-11-16,Active (4-7)
U00264,mmullen,18,18–25,Female,wrightmargaret@outlook.com,3,0.0,Cybersecurity,Intermediate,3,0,2025-03-12,2025-11-23,Moderate (2-3)
U00265,william96,15,<18,Male,kristenmaxwell@hotmail.com,14,2087.85,Digital Marketing,Intermediate,7,7,2025-01-08,2025-12-20,Power Learner (8+)
U00266,fstephens,25,18–25,Female,omann@hotmail.com,1,212.39,Digital Marketing,Advanced,0,1,2025-06-23,2025-06-23,Single-Course (1)
U00267,amandataylor,34,26–35,Male,colemanjennifer@outlook.com,4,906.53,Business,Advanced,1,3,2025-01-01,2025-09-05,Active (4-7)
U00268,donna26,29,26–35,Female,andrewmorris@gmail.com,1,0.0,Data Science,Intermediate,1,0,2025-05-22,2025-05-22,Single-Course (1)
U00269,brandonharper,22,18–25,Female,laura67@yahoo.com,1,0.0,Cybersecurity,Intermediate,1,0,2025-06-03,2025-06-03,Single-Course (1)
U00270,karenpratt,23,18–25,Male,reyesmorgan@outlook.com,1,0.0,Web Development,Advanced,1,0,2025-02-09,2025-02-09,Single-Course (1)
U00271,ldurham,15,<18,Male,martinezrenee@yahoo.com,1,0.0,Digital Marketing,Beginner,1,0,2025-06-11,2025-06-11,Single-Course (1)
U00272,wvasquez,25,18–25,Male,ashley40@yahoo.com,13,1229.2,Digital Marketing,Advanced,7,6,2025-02-24,2025-12-21,Power Learner (8+)
U00273,wattsphilip,25,18–25,Female,jessicabrown@hotmail.com,1,0.0,Digital Marketing,Beginner,1,0,2025-02-24,2025-02-24,Single-Course (1)
U00274,john92,32,26–35,Female,tcole@outlook.com,2,177.34,Business,Advanced,1,1,2025-04-07,2025-09-02,Moderate (2-3)
U00275,benjaminmendoza,28,26–35,Female,stevenroberts@gmail.com,1,0.0,Marketing,Advanced,1,0,2025-12-15,2025-12-15,Single-Course (1)
U00276,cassandrayoung,22,18–25,Female,hilljames@outlook.com,1,299.57,Data Science,Beginner,0,1,2025-03-20,2025-03-20,Single-Course (1)
U00277,oriddle,21,18–25,Male,jeremy92@hotmail.com,1,0.0,Marketing,Advanced,1,0,2025-06-10,2025-06-10,Single-Course (1)
U00278,erikayoung,27,26–35,Male,cynthia53@hotmail.com,1,0.0,Programming,Beginner,1,0,2025-08-15,2025-08-15,Single-Course (1)
U00279,mackenzie39,24,18–25,Male,hdavis@gmail.com,3,295.02,Data Science,Advanced,1,2,2025-01-10,2025-08-18,Moderate (2-3)
U00280,psnyder,15,<18,Male,josephtammy@hotmail.com,1,299.57,Data Science,Beginner,0,1,2025-04-11,2025-04-11,Single-Course (1)
U00281,bailey28,30,26–35,Female,christopher14@yahoo.com,1,0.0,Marketing,Intermediate,1,0,2025-06-18,2025-06-18,Single-Course (1)
U00282,eandrews,19,18–25,Male,jeremy00@outlook.com,14,1034.17,Business,Advanced,9,5,2025-03-02,2025-12-23,Power Learner (8+)
U00283,mryan,28,26–35,Male,xcordova@hotmail.com,2,0.0,Digital Marketing,Beginner,2,0,2025-07-09,2025-08-15,Moderate (2-3)
U00284,gallaghergregory,30,26–35,Male,emily63@hotmail.com,1,342.61,Project Management,Intermediate,0,1,2025-01-19,2025-01-19,Single-Course (1)
U00285,lunabrandon,29,26–35,Female,andersonjessica@outlook.com,1,57.32,Web Development,Advanced,0,1,2025-01-21,2025-01-21,Single-Course (1)
U00286,angelaclark,24,18–25,Female,ejackson@hotmail.com,3,0.0,Web Development,Advanced,3,0,2025-03-07,2025-11-16,Moderate (2-3)
U00287,rkennedy,21,18–25,Female,syork@hotmail.com,2,0.0,Design,Intermediate,2,0,2025-03-05,2025-11-26,Moderate (2-3)
U00288,michellemartin,35,26–35,Male,brooksjeffrey@outlook.com,1,0.0,Cybersecurity,Intermediate,1,0,2025-01-28,2025-01-28,Single-Course (1)
U00289,christopher37,17,<18,Female,johnsonchad@hotmail.com,1,0.78,Machine Learning,Advanced,0,1,2025-08-17,2025-08-17,Single-Course (1)
U00290,frankalvarado,17,<18,Female,alex83@hotmail.com,3,57.32,Digital Marketing,Beginner,2,1,2025-02-27,2025-07-14,Moderate (2-3)
U00291,nicholas62,16,<18,Female,ygomez@hotmail.com,3,276.37,Artificial Intelligence,Beginner,2,1,2025-04-21,2025-09-18,Moderate (2-3)
U00292,andrewbrown,33,26–35,Male,natalie44@gmail.com,12,965.62,Cybersecurity,Intermediate,8,4,2025-01-23,2025-10-29,Power Learner (8+)
U00293,brian93,25,18–25,Female,reyesangela@gmail.com,13,1426.48,Machine Learning,Intermediate,7,6,2025-01-08,2025-12-10,Power Learner (8+)
U00294,traceybrown,21,18–25,Female,john01@gmail.com,1,0.0,Machine Learning,Intermediate,1,0,2025-07-05,2025-07-05,Single-Course (1)
U00295,jean02,29,26–35,Male,mark44@gmail.com,1,0.0,Machine Learning,Beginner,1,0,2025-06-06,2025-06-06,Single-Course (1)
U00296,marshallolivia,31,26–35,Female,bassjustin@gmail.com,2,177.34,Digital Marketing,Intermediate,1,1,2025-01-08,2025-05-17,Moderate (2-3)
U00297,mgarrett,29,26–35,Male,dclayton@hotmail.com,1,0.0,Digital Marketing,Beginner,1,0,2025-06-26,2025-06-26,Single-Course (1)
U00298,steven02,32,26–35,Male,torresjoseph@outlook.com,14,2020.42,Project Management,Intermediate,7,7,2025-01-06,2025-11-15,Power Learner (8+)
U00299,vincentadam,20,18–25,Female,mgreer@hotmail.com,1,0.0,Business,Advanced,1,0,2025-11-28,2025-11-28,Single-Course (1)
U00300,anthonyhess,26,26–35,Female,meagansalas@gmail.com,2,487.92,Business,Beginner,1,1,2025-12-03,2025-12-20,Moderate (2-3)
U00301,shale,26,26–35,Male,zprice@gmail.com,14,1201.43,Programming,Beginner,10,4,2025-01-12,2025-12-16,Power Learner (8+)
U00302,nelsonsamantha,34,26–35,Female,vjackson@yahoo.com,1,37.89,Web Development,Advanced,0,1,2025-04-16,2025-04-16,Single-Course (1)
U00303,fcollins,35,26–35,Male,benjamin32@yahoo.com,14,1085.94,Machine Learning,Advanced,9,5,2025-01-15,2025-10-27,Power Learner (8+)
U00304,lucaswilliam,35,26–35,Male,michael33@outlook.com,1,327.99,Project Management,Beginner,0,1,2025-07-16,2025-07-16,Single-Course (1)
U00305,ypeters,22,18–25,Male,jacquelinegonzalez@yahoo.com,1,0.0,Cybersecurity,Beginner,1,0,2025-11-12,2025-11-12,Single-Course (1)
U00306,aaronfrazier,28,26–35,Male,jsimmons@yahoo.com,1,0.0,Finance,Beginner,1,0,2025-12-22,2025-12-22,Single-Course (1)
U00307,orichardson,33,26–35,Female,kevinrobinson@hotmail.com,1,0.0,Programming,Intermediate,1,0,2025-08-29,2025-08-29,Single-Course (1)
U00308,carrollwalter,26,26–35,Male,kimberly41@gmail.com,4,790.47,Artificial Intelligence,Beginner,2,2,2025-01-14,2025-11-11,Active (4-7)
U00309,gilbertjoseph,27,26–35,Male,jenny26@gmail.com,1,342.61,Project Management,Intermediate,0,1,2025-04-26,2025-04-26,Single-Course (1)
U00310,davidbarrera,26,26–35,Female,aray@yahoo.com,11,465.16999999999996,Data Science,Advanced,8,3,2025-04-04,2025-12-21,Power Learner (8+)
U00311,mandy48,18,18–25,Female,mcfarlandangela@gmail.com,1,0.0,Business,Advanced,1,0,2025-07-05,2025-07-05,Single-Course (1)
U00312,hallerin,30,26–35,Female,jflores@outlook.com,1,0.0,Project Management,Intermediate,1,0,2025-06-30,2025-06-30,Single-Course (1)
U00313,qsmith,29,26–35,Female,anngrant@gmail.com,1,0.0,Digital Marketing,Intermediate,1,0,2025-09-16,2025-09-16,Single-Course (1)
U00314,tgonzalez,19,18–25,Female,carmen64@gmail.com,3,0.0,Programming,Beginner,3,0,2025-01-12,2025-12-26,Moderate (2-3)
U00315,stephanie14,31,26–35,Female,desireereese@gmail.com,12,972.29,Data Science,Beginner,7,5,2025-02-11,2025-12-26,Power Learner (8+)
U00316,jasonjohnston,19,18–25,Female,umatthews@gmail.com,2,0.0,Data Science,Beginner,2,0,2025-02-28,2025-08-29,Moderate (2-3)
U00317,williamscaroline,19,18–25,Male,dcunningham@hotmail.com,3,57.32,Cybersecurity,Advanced,2,1,2025-07-10,2025-09-27,Moderate (2-3)
U00318,dudleyaimee,20,18–25,Male,brian51@yahoo.com,1,326.02,Business,Intermediate,0,1,2025-11-14,2025-11-14,Single-Course (1)
U00319,ysmith,15,<18,Female,josephclark@hotmail.com,1,346.71,Project Management,Advanced,0,1,2025-05-26,2025-05-26,Single-Course (1)
U00320,hannahromero,29,26–35,Male,rhondataylor@outlook.com,1,285.05,Business,Beginner,0,1,2025-08-29,2025-08-29,Single-Course (1)
U00321,mhammond,28,26–35,Male,tsosa@gmail.com,14,1822.94,Artificial Intelligence,Beginner,7,7,2025-01-04,2025-12-23,Power Learner (8+)
U00322,idillon,23,18–25,Male,wmoore@gmail.com,14,626.3,Web Development,Beginner,10,4,2025-01-03,2025-12-08,Power Learner (8+)
U00323,irichard,21,18–25,Female,robertsrobyn@yahoo.com,15,948.99,Business,Advanced,11,4,2025-02-01,2025-12-12,Power Learner (8+)
U00324,wpowell,16,<18,Male,amy68@outlook.com,1,0.0,Programming,Beginner,1,0,2025-07-15,2025-07-15,Single-Course (1)
U00325,thomas96,26,26–35,Male,carollewis@outlook.com,1,0.0,Business,Advanced,1,0,2025-04-20,2025-04-20,Single-Course (1)
U00326,ashleyjohnson,25,18–25,Female,jacob36@yahoo.com,1,0.0,Web Development,Beginner,1,0,2025-04-23,2025-04-23,Single-Course (1)
U00327,hannahmccoy,31,26–35,Female,christopherdelgado@hotmail.com,4,177.34,Digital Marketing,Intermediate,3,1,2025-01-21,2025-11-27,Active (4-7)
U00328,glennmoore,29,26–35,Female,kathygrimes@yahoo.com,15,1319.89,Finance,Beginner,9,6,2025-01-18,2025-11-26,Power Learner (8+)
U00329,ellisangela,20,18–25,Female,piercefrederick@gmail.com,12,1632.4199999999998,Data Science,Beginner,7,5,2025-01-26,2025-12-05,Power Learner (8+)
U00330,jsherman,15,<18,Female,paulirwin@hotmail.com,14,1268.62,Marketing,Intermediate,8,6,2025-01-21,2025-12-20,Power Learner (8+)
U00331,john39,17,<18,Male,yjohnson@outlook.com,1,276.37,Design,Advanced,0,1,2025-08-10,2025-08-10,Single-Course (1)
U00332,steinjane,25,18–25,Male,rachelsingleton@outlook.com,1,0.0,Machine Learning,Advanced,1,0,2025-09-14,2025-09-14,Single-Course (1)
U00333,carmen47,26,26–35,Female,trose@outlook.com,1,0.0,Finance,Advanced,1,0,2025-04-17,2025-04-17,Single-Course (1)
U00334,dianasanchez,24,18–25,Female,dmccarthy@hotmail.com,13,887.52,Artificial Intelligence,Beginner,8,5,2025-01-21,2025-12-20,Power Learner (8+)
U00335,garneranthony,33,26–35,Female,teresafrank@gmail.com,1,0.0,Cybersecurity,Beginner,1,0,2025-03-21,2025-03-21,Single-Course (1)
U00336,milescaitlin,19,18–25,Male,starkmargaret@yahoo.com,1,0.0,Artificial Intelligence,Beginner,1,0,2025-12-30,2025-12-30,Single-Course (1)
U00337,kimberly57,29,26–35,Female,johnnycarr@outlook.com,1,0.0,Machine Learning,Intermediate,1,0,2025-06-29,2025-06-29,Single-Course (1)
