TransactionID,UserID,CourseID,TransactionDate,Amount,PaymentMethod,TeacherID,UserName,Age,Gender,Email,AgeGroup,CourseName,CourseCategory,CourseType,CourseLevel,CoursePrice,CourseDuration,CourseRating,TransactionYear,TransactionMonth,TransactionMonthName,TransactionQuarter,DayOfWeek,UserEnrollmentCount,LearnerActivityTier,IsFreeCourse
TT00102,U00169,CR00034,2025-11-24,394.26,PayPal,TC00040,vasquezjohn,24,Male,youngmaurice@yahoo.com,18–25,Data Encryption,Cybersecurity,Paid,Intermediate,394.26,47.44,1.35,2025,11,Nov 2025,Q4 2025,Monday,13,Power Learner (8+),False
TT00103,U00169,CR00027,2025-02-15,0.0,Bank Transfer,TC00042,vasquezjohn,24,Male,youngmaurice@yahoo.com,18–25,Neural Networks,Machine Learning,Free,Advanced,0.0,9.3,1.81,2025,2,Feb 2025,Q1 2025,Saturday,13,Power Learner (8+),True
TT00104,U00173,CR00016,2025-04-03,0.0,Credit Card,TC00040,fernando38,31,Male,patriciagarcia@gmail.com,26–35,Digital Marketing,Marketing,Free,Intermediate,0.0,42.68,4.72,2025,4,Apr 2025,Q2 2025,Thursday,14,Power Learner (8+),True
TT00105,U00173,CR00029,2025-07-26,0.0,PayPal,TC00042,fernando38,31,Male,patriciagarcia@gmail.com,26–35,Natural Language Processing,Machine Learning,Free,Beginner,0.0,16.33,1.13,2025,7,Jul 2025,Q3 2025,Saturday,14,Power Learner (8+),True
TT00106,U00173,CR00048,2025-09-13,0.0,Bank Transfer,TC00042,fernando38,31,Male,patriciagarcia@gmail.com,26–35,AI Ethics,Artificial Intelligence,Free,Beginner,0.0,42.7,3.64,2025,9,Sep 2025,Q3 2025,Saturday,14,Power Learner (8+),True
TT00107,U00177,CR00021,2025-11-24,0.0,Bank Transfer,TC00042,torreschristine,29,Female,adriana95@yahoo.com,26–35,Data Analysis with Python,Data Science,Free,Intermediate,0.0,1.2,3.6,2025,11,Nov 2025,Q4 2025,Monday,14,Power Learner (8+),True
TT00108,U00177,CR00006,2025-04-09,276.37,PayPal,TC00040,torreschristine,29,Female,adriana95@yahoo.com,26–35,Graphic Design Basics,Design,Paid,Advanced,276.37,48.84,2.72,2025,4,Apr 2025,Q2 2025,Wednesday,14,Power Learner (8+),False
TT00109,U00177,CR00060,2025-09-30,0.0,PayPal,TC00042,torreschristine,29,Female,adriana95@yahoo.com,26–35,Content Creation,Digital Marketing,Free,Beginner,0.0,8.95,2.14,2025,9,Sep 2025,Q3 2025,Tuesday,14,Power Learner (8+),True
TT00110,U00177,CR00002,2025-03-19,0.0,Bank Transfer,TC00042,torreschristine,29,Female,adriana95@yahoo.com,26–35,Java Programming,Programming,Free,Intermediate,0.0,37.7,2.43,2025,3,Mar 2025,Q1 2025,Wednesday,14,Power Learner (8+),True
TT00111,U00177,CR00055,2025-04-14,57.32,PayPal,TC00042,torreschristine,29,Female,adriana95@yahoo.com,26–35,Full-Stack Web Development,Web Development,Paid,Advanced,57.32,43.95,4.74,2025,4,Apr 2025,Q2 2025,Monday,14,Power Learner (8+),False
TT00112,U00178,CR00021,2025-06-24,0.0,Credit Card,TC00040,gonzaleslisa,20,Male,robertspencer@outlook.com,18–25,Data Analysis with Python,Data Science,Free,Intermediate,0.0,1.2,3.6,2025,6,Jun 2025,Q2 2025,Tuesday,14,Power Learner (8+),True
TT00113,U00178,CR00048,2025-08-14,0.0,PayPal,TC00042,gonzaleslisa,20,Male,robertspencer@outlook.com,18–25,AI Ethics,Artificial Intelligence,Free,Beginner,0.0,42.7,3.64,2025,8,Aug 2025,Q3 2025,Thursday,14,Power Learner (8+),True
TT00114,U00178,CR00023,2025-02-08,0.0,Credit Card,TC00042,gonzaleslisa,20,Male,robertspencer@outlook.com,18–25,Machine Learning Fundamentals,Data Science,Free,Intermediate,0.0,9.71,3.02,2025,2,Feb 2025,Q1 2025,Saturday,14,Power Learner (8+),True
TT00115,U00178,CR00014,2025-05-16,0.0,Credit Card,TC00042,gonzaleslisa,20,Male,robertspencer@outlook.com,18–25,Sales Mastery,Business,Free,Advanced,0.0,22.29,3.15,2025,5,May 2025,Q2 2025,Friday,14,Power Learner (8+),True
TT00116,U00191,CR00043,2025-08-28,0.0,PayPal,TC00042,foleypaul,34,Male,jeremycole@gmail.com,26–35,Corporate Finance,Finance,Free,Beginner,0.0,31.77,4.14,2025,8,Aug 2025,Q3 2025,Thursday,12,Power Learner (8+),True
TT00117,U00191,CR00058,2025-06-04,0.0,PayPal,TC00040,foleypaul,34,Male,jeremycole@gmail.com,26–35,Social Media Strategy,Digital Marketing,Free,Beginner,0.0,1.46,4.44,2025,6,Jun 2025,Q2 2025,Wednesday,12,Power Learner (8+),True
TT00118,U00191,CR00056,2025-06-08,212.39,Credit Card,TC00040,foleypaul,34,Male,jeremycole@gmail.com,26–35,Google Ads Mastery,Digital Marketing,Paid,Advanced,212.39,22.89,3.15,2025,6,Jun 2025,Q2 2025,Sunday,12,Power Learner (8+),False
TT00119,U00192,CR00054,2025-05-30,0.0,PayPal,TC00042,nathanieldorsey,17,Male,briannarichardson@yahoo.com,<18,Backend Development with Node.js,Web Development,Free,Beginner,0.0,48.57,3.32,2025,5,May 2025,Q2 2025,Friday,14,Power Learner (8+),True
TT00120,U00192,CR00014,2025-11-14,0.0,Credit Card,TC00042,nathanieldorsey,17,Male,briannarichardson@yahoo.com,<18,Sales Mastery,Business,Free,Advanced,0.0,22.29,3.15,2025,11,Nov 2025,Q4 2025,Friday,14,Power Learner (8+),True
TT00121,U00192,CR00060,2025-09-06,0.0,Credit Card,TC00040,nathanieldorsey,17,Male,briannarichardson@yahoo.com,<18,Content Creation,Digital Marketing,Free,Beginner,0.0,8.95,2.14,2025,9,Sep 2025,Q3 2025,Saturday,14,Power Learner (8+),True
TT00122,U00192,CR00043,2025-04-21,0.0,Bank Transfer,TC00042,nathanieldorsey,17,Male,briannarichardson@yahoo.com,<18,Corporate Finance,Finance,Free,Beginner,0.0,31.77,4.14,2025,4,Apr 2025,Q2 2025,Monday,14,Power Learner (8+),True
TT00123,U00192,CR00004,2025-11-03,0.0,PayPal,TC00040,nathanieldorsey,17,Male,briannarichardson@yahoo.com,<18,Advanced Python,Programming,Free,Beginner,0.0,45.13,2.88,2025,11,Nov 2025,Q4 2025,Monday,14,Power Learner (8+),True
TT00124,U00198,CR00041,2025-02-16,53.86,Credit Card,TC00040,brian71,30,Female,lewismargaret@hotmail.com,26–35,Financial Accounting,Finance,Paid,Beginner,53.86,47.08,2.47,2025,2,Feb 2025,Q1 2025,Sunday,12,Power Learner (8+),False
TT00125,U00198,CR00016,2025-08-27,0.0,Bank Transfer,TC00040,brian71,30,Female,lewismargaret@hotmail.com,26–35,Digital Marketing,Marketing,Free,Intermediate,0.0,42.68,4.72,2025,8,Aug 2025,Q3 2025,Wednesday,12,Power Learner (8+),True
TT00126,U00198,CR00032,2025-04-21,0.0,Credit Card,TC00040,brian71,30,Female,lewismargaret@hotmail.com,26–35,Ethical Hacking,Cybersecurity,Free,Advanced,0.0,16.74,2.38,2025,4,Apr 2025,Q2 2025,Monday,12,Power Learner (8+),True
TT00127,U00198,CR00020,2025-06-20,0.0,PayPal,TC00042,brian71,30,Female,lewismargaret@hotmail.com,26–35,Email Marketing,Marketing,Free,Intermediate,0.0,46.25,4.11,2025,6,Jun 2025,Q2 2025,Friday,12,Power Learner (8+),True
TT00128,U00208,CR00036,2025-03-24,0.0,PayPal,TC00040,kingrobin,18,Female,jamesholt@yahoo.com,18–25,Agile Project Management,Project Management,Free,Beginner,0.0,15.75,4.68,2025,3,Mar 2025,Q1 2025,Monday,15,Power Learner (8+),True
TT00129,U00208,CR00013,2025-06-18,0.0,PayPal,TC00040,kingrobin,18,Female,jamesholt@yahoo.com,18–25,Finance for Startups,Business,Free,Advanced,0.0,15.84,2.0,2025,6,Jun 2025,Q2 2025,Wednesday,15,Power Learner (8+),True
TT00130,U00208,CR00052,2025-08-22,0.0,PayPal,TC00042,kingrobin,18,Female,jamesholt@yahoo.com,18–25,JavaScript Mastery,Web Development,Free,Beginner,0.0,40.76,2.2,2025,8,Aug 2025,Q3 2025,Friday,15,Power Learner (8+),True
TT00131,U00208,CR00047,2025-10-29,89.59,Credit Card,TC00040,kingrobin,18,Female,jamesholt@yahoo.com,18–25,Natural Language Processing,Artificial Intelligence,Paid,Intermediate,89.59,1.55,2.68,2025,10,Oct 2025,Q4 2025,Wednesday,15,Power Learner (8+),False
TT00132,U00208,CR00025,2025-03-16,299.57,Credit Card,TC00040,kingrobin,18,Female,jamesholt@yahoo.com,18–25,Statistical Analysis,Data Science,Paid,Beginner,299.57,48.32,3.74,2025,3,Mar 2025,Q1 2025,Sunday,15,Power Learner (8+),False
TT00133,U00216,CR00059,2025-03-16,0.0,Bank Transfer,TC00042,taylorelizabeth,23,Male,peckamy@outlook.com,18–25,Affiliate Marketing,Digital Marketing,Free,Intermediate,0.0,5.95,4.66,2025,3,Mar 2025,Q1 2025,Sunday,16,Power Learner (8+),True
TT00134,U00216,CR00054,2025-11-29,0.0,Bank Transfer,TC00042,taylorelizabeth,23,Male,peckamy@outlook.com,18–25,Backend Development with Node.js,Web Development,Free,Beginner,0.0,48.57,3.32,2025,11,Nov 2025,Q4 2025,Saturday,16,Power Learner (8+),True
TT00135,U00216,CR00036,2025-05-08,0.0,Bank Transfer,TC00040,taylorelizabeth,23,Male,peckamy@outlook.com,18–25,Agile Project Management,Project Management,Free,Beginner,0.0,15.75,4.68,2025,5,May 2025,Q2 2025,Thursday,16,Power Learner (8+),True
TT00136,U00216,CR00024,2025-05-01,117.68,PayPal,TC00040,taylorelizabeth,23,Male,peckamy@outlook.com,18–25,Big Data Analytics,Data Science,Paid,Advanced,117.68,48.09,2.57,2025,5,May 2025,Q2 2025,Thursday,16,Power Learner (8+),False
TT00137,U00216,CR00017,2025-12-30,0.0,Credit Card,TC00040,taylorelizabeth,23,Male,peckamy@outlook.com,18–25,SEO Mastery,Marketing,Free,Advanced,0.0,29.37,4.79,2025,12,Dec 2025,Q4 2025,Tuesday,16,Power Learner (8+),True
TT00138,U00220,CR00010,2025-04-19,0.0,PayPal,TC00042,laura88,20,Male,dlewis@hotmail.com,18–25,3D Modeling,Design,Free,Advanced,0.0,15.29,4.45,2025,4,Apr 2025,Q2 2025,Saturday,15,Power Learner (8+),True
TT00139,U00220,CR00014,2025-04-25,0.0,Bank Transfer,TC00040,laura88,20,Male,dlewis@hotmail.com,18–25,Sales Mastery,Business,Free,Advanced,0.0,22.29,3.15,2025,4,Apr 2025,Q2 2025,Friday,15,Power Learner (8+),True
TT00140,U00220,CR00017,2025-04-16,0.0,PayPal,TC00042,laura88,20,Male,dlewis@hotmail.com,18–25,SEO Mastery,Marketing,Free,Advanced,0.0,29.37,4.79,2025,4,Apr 2025,Q2 2025,Wednesday,15,Power Learner (8+),True
TT00141,U00220,CR00003,2025-04-08,0.0,PayPal,TC00040,laura88,20,Male,dlewis@hotmail.com,18–25,C++ for Beginners,Programming,Free,Beginner,0.0,19.53,3.85,2025,4,Apr 2025,Q2 2025,Tuesday,15,Power Learner (8+),True
TT00142,U00238,CR00012,2025-03-25,487.92,Bank Transfer,TC00040,joshuaescobar,24,Female,isaiahwest@outlook.com,18–25,Business Strategy,Business,Paid,Advanced,487.92,36.01,3.64,2025,3,Mar 2025,Q1 2025,Tuesday,15,Power Learner (8+),False
TT00143,U00238,CR00041,2025-11-20,53.86,Credit Card,TC00040,joshuaescobar,24,Female,isaiahwest@outlook.com,18–25,Financial Accounting,Finance,Paid,Beginner,53.86,47.08,2.47,2025,11,Nov 2025,Q4 2025,Thursday,15,Power Learner (8+),False
TT00144,U00238,CR00001,2025-08-24,472.28,PayPal,TC00040,joshuaescobar,24,Female,isaiahwest@outlook.com,18–25,Python Basics,Programming,Paid,Beginner,472.28,11.0,4.74,2025,8,Aug 2025,Q3 2025,Sunday,15,Power Learner (8+),False
TT00145,U00238,CR00052,2025-10-27,0.0,PayPal,TC00040,joshuaescobar,24,Female,isaiahwest@outlook.com,18–25,JavaScript Mastery,Web Development,Free,Beginner,0.0,40.76,2.2,2025,10,Oct 2025,Q4 2025,Monday,15,Power Learner (8+),True
TT00146,U00238,CR00002,2025-10-06,0.0,PayPal,TC00040,joshuaescobar,24,Female,isaiahwest@outlook.com,18–25,Java Programming,Programming,Free,Intermediate,0.0,37.7,2.43,2025,10,Oct 2025,Q4 2025,Monday,15,Power Learner (8+),True
TT00147,U00251,CR00043,2025-04-16,0.0,Bank Transfer,TC00040,summersjamie,28,Female,daniel37@outlook.com,26–35,Corporate Finance,Finance,Free,Beginner,0.0,31.77,4.14,2025,4,Apr 2025,Q2 2025,Wednesday,13,Power Learner (8+),True
TT00148,U00251,CR00059,2025-04-11,0.0,Credit Card,TC00042,summersjamie,28,Female,daniel37@outlook.com,26–35,Affiliate Marketing,Digital Marketing,Free,Intermediate,0.0,5.95,4.66,2025,4,Apr 2025,Q2 2025,Friday,13,Power Learner (8+),True
TT00149,U00251,CR00040,2025-01-04,327.99,PayPal,TC00040,summersjamie,28,Female,daniel37@outlook.com,26–35,Leadership in Projects,Project Management,Paid,Beginner,327.99,12.13,1.51,2025,1,Jan 2025,Q1 2025,Saturday,13,Power Learner (8+),False
TT00150,U00260,CR00060,2025-06-08,0.0,Bank Transfer,TC00042,heather26,35,Male,denisesmith@yahoo.com,26–35,Content Creation,Digital Marketing,Free,Beginner,0.0,8.95,2.14,2025,6,Jun 2025,Q2 2025,Sunday,15,Power Learner (8+),True
TT00151,U00260,CR00006,2025-01-15,276.37,Bank Transfer,TC00042,heather26,35,Male,denisesmith@yahoo.com,26–35,Graphic Design Basics,Design,Paid,Advanced,276.37,48.84,2.72,2025,1,Jan 2025,Q1 2025,Wednesday,15,Power Learner (8+),False
TT00152,U00260,CR00039,2025-09-15,346.71,Bank Transfer,TC00040,heather26,35,Male,denisesmith@yahoo.com,26–35,Project Planning,Project Management,Paid,Advanced,346.71,3.42,1.23,2025,9,Sep 2025,Q3 2025,Monday,15,Power Learner (8+),False
TT00153,U00260,CR00028,2025-02-08,0.78,Bank Transfer,TC00042,heather26,35,Male,denisesmith@yahoo.com,26–35,Deep Learning,Machine Learning,Paid,Advanced,0.78,44.96,3.89,2025,2,Feb 2025,Q1 2025,Saturday,15,Power Learner (8+),False
TT00154,U00260,CR00026,2025-11-23,0.0,Credit Card,TC00042,heather26,35,Male,denisesmith@yahoo.com,26–35,Intro to Machine Learning,Machine Learning,Free,Intermediate,0.0,47.7,4.73,2025,11,Nov 2025,Q4 2025,Sunday,15,Power Learner (8+),True
TT00155,U00265,CR00004,2025-12-20,0.0,Credit Card,TC00040,william96,15,Male,kristenmaxwell@hotmail.com,<18,Advanced Python,Programming,Free,Beginner,0.0,45.13,2.88,2025,12,Dec 2025,Q4 2025,Saturday,14,Power Learner (8+),True
TT00156,U00265,CR00010,2025-01-14,0.0,PayPal,TC00040,william96,15,Male,kristenmaxwell@hotmail.com,<18,3D Modeling,Design,Free,Advanced,0.0,15.29,4.45,2025,1,Jan 2025,Q1 2025,Tuesday,14,Power Learner (8+),True
TT00157,U00265,CR00059,2025-03-22,0.0,Bank Transfer,TC00040,william96,15,Male,kristenmaxwell@hotmail.com,<18,Affiliate Marketing,Digital Marketing,Free,Intermediate,0.0,5.95,4.66,2025,3,Mar 2025,Q1 2025,Saturday,14,Power Learner (8+),True
TT00158,U00265,CR00042,2025-04-24,0.0,Bank Transfer,TC00042,william96,15,Male,kristenmaxwell@hotmail.com,<18,Investment Strategies,Finance,Free,Intermediate,0.0,34.83,4.1,2025,4,Apr 2025,Q2 2025,Thursday,14,Power Learner (8+),True
TT00159,U00265,CR00060,2025-02-25,0.0,PayPal,TC00042,william96,15,Male,kristenmaxwell@hotmail.com,<18,Content Creation,Digital Marketing,Free,Beginner,0.0,8.95,2.14,2025,2,Feb 2025,Q1 2025,Tuesday,14,Power Learner (8+),True
TT00160,U00272,CR00051,2025-06-10,37.89,Credit Card,TC00040,wvasquez,25,Male,ashley40@yahoo.com,18–25,HTML & CSS,Web Development,Paid,Advanced,37.89,24.11,1.3,2025,6,Jun 2025,Q2 2025,Tuesday,13,Power Learner (8+),False
TT00161,U00272,CR00022,2025-06-20,0.0,Credit Card,TC00042,wvasquez,25,Male,ashley40@yahoo.com,18–25,Data Visualization,Data Science,Free,Beginner,0.0,32.64,3.65,2025,6,Jun 2025,Q2 2025,Friday,13,Power Learner (8+),True
TT00162,U00272,CR00044,2025-08-24,119.04,Credit Card,TC00042,wvasquez,25,Male,ashley40@yahoo.com,18–25,Personal Finance,Finance,Paid,Intermediate,119.04,23.41,2.75,2025,8,Aug 2025,Q3 2025,Sunday,13,Power Learner (8+),False
TT00163,U00282,CR00007,2025-12-20,0.0,PayPal,TC00042,eandrews,19,Male,jeremy00@outlook.com,18–25,UI/UX Design,Design,Free,Advanced,0.0,48.68,2.61,2025,12,Dec 2025,Q4 2025,Saturday,14,Power Learner (8+),True
TT00164,U00282,CR00020,2025-06-11,0.0,PayPal,TC00040,eandrews,19,Male,jeremy00@outlook.com,18–25,Email Marketing,Marketing,Free,Intermediate,0.0,46.25,4.11,2025,6,Jun 2025,Q2 2025,Wednesday,14,Power Learner (8+),True
TT00165,U00282,CR00029,2025-03-07,0.0,Bank Transfer,TC00042,eandrews,19,Male,jeremy00@outlook.com,18–25,Natural Language Processing,Machine Learning,Free,Beginner,0.0,16.33,1.13,2025,3,Mar 2025,Q1 2025,Friday,14,Power Learner (8+),True
TT00166,U00282,CR00014,2025-11-18,0.0,Bank Transfer,TC00042,eandrews,19,Male,jeremy00@outlook.com,18–25,Sales Mastery,Business,Free,Advanced,0.0,22.29,3.15,2025,11,Nov 2025,Q4 2025,Tuesday,14,Power Learner (8+),True
TT00167,U00282,CR00046,2025-04-11,248.1,PayPal,TC00042,eandrews,19,Male,jeremy00@outlook.com,18–25,AI for Beginners,Artificial Intelligence,Paid,Beginner,248.1,9.4,1.2,2025,4,Apr 2025,Q2 2025,Friday,14,Power Learner (8+),False
TT00168,U00292,CR00005,2025-10-04,0.0,Bank Transfer,TC00040,andrewbrown,33,Male,natalie44@gmail.com,26–35,Full Stack Development,Programming,Free,Beginner,0.0,28.68,1.28,2025,10,Oct 2025,Q4 2025,Saturday,12,Power Learner (8+),True
TT00169,U00292,CR00038,2025-04-04,342.61,Bank Transfer,TC00040,andrewbrown,33,Male,natalie44@gmail.com,26–35,Risk Management,Project Management,Paid,Intermediate,342.61,17.14,4.84,2025,4,Apr 2025,Q2 2025,Friday,12,Power Learner (8+),False
TT00170,U00293,CR00028,2025-11-13,0.78,Bank Transfer,TC00042,brian93,25,Female,reyesangela@gmail.com,18–25,Deep Learning,Machine Learning,Paid,Advanced,0.78,44.96,3.89,2025,11,Nov 2025,Q4 2025,Thursday,13,Power Learner (8+),False
TT00171,U00293,CR00016,2025-12-10,0.0,Bank Transfer,TC00042,brian93,25,Female,reyesangela@gmail.com,18–25,Digital Marketing,Marketing,Free,Intermediate,0.0,42.68,4.72,2025,12,Dec 2025,Q4 2025,Wednesday,13,Power Learner (8+),True
TT00172,U00293,CR00025,2025-01-22,299.57,Credit Card,TC00040,brian93,25,Female,reyesangela@gmail.com,18–25,Statistical Analysis,Data Science,Paid,Beginner,299.57,48.32,3.74,2025,1,Jan 2025,Q1 2025,Wednesday,13,Power Learner (8+),False
TT00173,U00293,CR00049,2025-01-15,415.51,Credit Card,TC00042,brian93,25,Female,reyesangela@gmail.com,18–25,Deep Learning,Artificial Intelligence,Paid,Intermediate,415.51,28.33,3.11,2025,1,Jan 2025,Q1 2025,Wednesday,13,Power Learner (8+),False
TT00174,U00298,CR00059,2025-08-22,0.0,PayPal,TC00040,steven02,32,Male,torresjoseph@outlook.com,26–35,Affiliate Marketing,Digital Marketing,Free,Intermediate,0.0,5.95,4.66,2025,8,Aug 2025,Q3 2025,Friday,14,Power Learner (8+),True
TT00175,U00298,CR00026,2025-09-12,0.0,PayPal,TC00042,steven02,32,Male,torresjoseph@outlook.com,26–35,Intro to Machine Learning,Machine Learning,Free,Intermediate,0.0,47.7,4.73,2025,9,Sep 2025,Q3 2025,Friday,14,Power Learner (8+),True
TT00176,U00298,CR00039,2025-07-16,346.71,Credit Card,TC00040,steven02,32,Male,torresjoseph@outlook.com,26–35,Project Planning,Project Management,Paid,Advanced,346.71,3.42,1.23,2025,7,Jul 2025,Q3 2025,Wednesday,14,Power Learner (8+),False
TT00177,U00298,CR00040,2025-01-06,327.99,PayPal,TC00042,steven02,32,Male,torresjoseph@outlook.com,26–35,Leadership in Projects,Project Management,Paid,Beginner,327.99,12.13,1.51,2025,1,Jan 2025,Q1 2025,Monday,14,Power Learner (8+),False
TT00178,U00301,CR00003,2025-06-10,0.0,Bank Transfer,TC00040,shale,26,Male,zprice@gmail.com,26–35,C++ for Beginners,Programming,Free,Beginner,0.0,19.53,3.85,2025,6,Jun 2025,Q2 2025,Tuesday,14,Power Learner (8+),True
TT00179,U00301,CR00037,2025-07-24,0.0,Bank Transfer,TC00040,shale,26,Male,zprice@gmail.com,26–35,Scrum Essentials,Project Management,Free,Intermediate,0.0,33.93,3.45,2025,7,Jul 2025,Q3 2025,Thursday,14,Power Learner (8+),True
TT00180,U00301,CR00049,2025-04-24,415.51,PayPal,TC00040,shale,26,Male,zprice@gmail.com,26–35,Deep Learning,Artificial Intelligence,Paid,Intermediate,415.51,28.33,3.11,2025,4,Apr 2025,Q2 2025,Thursday,14,Power Learner (8+),False
TT00181,U00301,CR00030,2025-01-12,0.0,Bank Transfer,TC00042,shale,26,Male,zprice@gmail.com,26–35,Reinforcement Learning,Machine Learning,Free,Intermediate,0.0,38.49,1.73,2025,1,Jan 2025,Q1 2025,Sunday,14,Power Learner (8+),True
TT00182,U00303,CR00014,2025-04-06,0.0,PayPal,TC00040,fcollins,35,Male,benjamin32@yahoo.com,26–35,Sales Mastery,Business,Free,Advanced,0.0,22.29,3.15,2025,4,Apr 2025,Q2 2025,Sunday,14,Power Learner (8+),True
TT00183,U00303,CR00053,2025-04-08,0.0,PayPal,TC00042,fcollins,35,Male,benjamin32@yahoo.com,26–35,React for Beginners,Web Development,Free,Advanced,0.0,40.07,2.67,2025,4,Apr 2025,Q2 2025,Tuesday,14,Power Learner (8+),True
TT00184,U00303,CR00039,2025-08-15,346.71,PayPal,TC00042,fcollins,35,Male,benjamin32@yahoo.com,26–35,Project Planning,Project Management,Paid,Advanced,346.71,3.42,1.23,2025,8,Aug 2025,Q3 2025,Friday,14,Power Learner (8+),False
TT00185,U00310,CR00010,2025-04-23,0.0,Credit Card,TC00042,davidbarrera,26,Female,aray@yahoo.com,26–35,3D Modeling,Design,Free,Advanced,0.0,15.29,4.45,2025,4,Apr 2025,Q2 2025,Wednesday,11,Power Learner (8+),True
TT00186,U00310,CR00023,2025-04-04,0.0,PayPal,TC00040,davidbarrera,26,Female,aray@yahoo.com,26–35,Machine Learning Fundamentals,Data Science,Free,Intermediate,0.0,9.71,3.02,2025,4,Apr 2025,Q2 2025,Friday,11,Power Learner (8+),True
TT00187,U00310,CR00037,2025-09-07,0.0,PayPal,TC00040,davidbarrera,26,Female,aray@yahoo.com,26–35,Scrum Essentials,Project Management,Free,Intermediate,0.0,33.93,3.45,2025,9,Sep 2025,Q3 2025,Sunday,11,Power Learner (8+),True
TT00188,U00315,CR00051,2025-10-16,37.89,Bank Transfer,TC00040,stephanie14,31,Female,desireereese@gmail.com,26–35,HTML & CSS,Web Development,Paid,Advanced,37.89,24.11,1.3,2025,10,Oct 2025,Q4 2025,Thursday,12,Power Learner (8+),False
TT00189,U00315,CR00045,2025-12-26,0.0,PayPal,TC00040,stephanie14,31,Female,desireereese@gmail.com,26–35,Financial Modeling,Finance,Free,Advanced,0.0,6.36,1.59,2025,12,Dec 2025,Q4 2025,Friday,12,Power Learner (8+),True
TT00190,U00315,CR00060,2025-08-30,0.0,Credit Card,TC00040,stephanie14,31,Female,desireereese@gmail.com,26–35,Content Creation,Digital Marketing,Free,Beginner,0.0,8.95,2.14,2025,8,Aug 2025,Q3 2025,Saturday,12,Power Learner (8+),True
TT00191,U00321,CR00043,2025-05-06,0.0,PayPal,TC00040,mhammond,28,Male,tsosa@gmail.com,26–35,Corporate Finance,Finance,Free,Beginner,0.0,31.77,4.14,2025,5,May 2025,Q2 2025,Tuesday,14,Power Learner (8+),True
TT00192,U00321,CR00047,2025-01-04,89.59,PayPal,TC00040,mhammond,28,Male,tsosa@gmail.com,26–35,Natural Language Processing,Artificial Intelligence,Paid,Intermediate,89.59,1.55,2.68,2025,1,Jan 2025,Q1 2025,Saturday,14,Power Learner (8+),False
TT00193,U00321,CR00049,2025-10-19,415.51,Bank Transfer,TC00042,mhammond,28,Male,tsosa@gmail.com,26–35,Deep Learning,Artificial Intelligence,Paid,Intermediate,415.51,28.33,3.11,2025,10,Oct 2025,Q4 2025,Sunday,14,Power Learner (8+),False
